movieId,title,genres,year,title_clean,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,n_genres
65601,My Bloody Valentine 3-D (2009),Horror|Thriller,2009,My Bloody Valentine 3-D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
65631,Battle in Seattle (2007),Action|Drama,2007,Battle In Seattle,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,2007,"Timecrimes (Cronocrímenes, Los)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
65651,Fire and Ice (2008),Adventure|Fantasy,2008,Fire And Ice,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,2009,Underworld: Rise Of The Lycans,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4
65685,Inkheart (2008),Adventure|Fantasy,2008,Inkheart,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
65738,Revenge of the Nerds III: The Next Generation (1992),Comedy,1992,Revenge Of The Nerds III: The Next Generation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65740,Revenge of the Nerds IV: Nerds in Love (1994),Comedy|Romance,1994,Revenge Of The Nerds IV: Nerds In Love,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,2009,Paul Blart: Mall Cop,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
65810,Notorious (2009),Drama|Musical,2009,Notorious,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,2009,"Uninvited, The",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4
65982,Outlander (2008),Action|Adventure|Sci-Fi,2008,Outlander,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
66090,Eden Lake (2008),Horror|Thriller,2008,Eden Lake,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
66097,Coraline (2009),Animation|Fantasy|Thriller,2009,Coraline,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
66171,Push (2009),Sci-Fi|Thriller,2009,Push,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
66198,"International, The (2009)",Drama|Thriller,2009,"International, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,2009,He'S Just Not That Into You,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
66240,Dead Like Me: Life After Death (2009),Comedy|Fantasy,2009,Dead Like Me: Life After Death,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
66297,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi,2009,Futurama: Into The Wild Green Yonder,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
66310,Frontière(s) (2007),Drama|Horror|Thriller,2007,Frontière(S),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
66320,"11th Hour, The (2007)",Documentary,2007,"11Th Hour, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66335,Afro Samurai: Resurrection (2009),Animation,2009,Afro Samurai: Resurrection,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66371,Departures (Okuribito) (2008),Drama,2008,Departures (Okuribito),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
66427,My Name Is Bruce (2007),Comedy|Horror,2007,My Name Is Bruce,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
66509,Funny People (2009),Comedy|Drama,2009,Funny People,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
66511,Berlin Calling (2008),Comedy|Drama,2008,Berlin Calling,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
66544,Nuremberg (2000),Drama|War,2000,Nuremberg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
66665,Away We Go (2009),Comedy|Drama|Romance,2009,Away We Go,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
66744,"Divo, Il (2008)",Drama,2008,"Divo, Il",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
66783,Friday the 13th (2009),Horror,2009,Friday The 13Th,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,2008,"Good, The Bad, The Weird, The (Joheunnom Nabbeunnom Isanghannom)",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
66798,"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery,2009,"Pink Panther 2, The",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
66915,Rock-A-Doodle (1991),Adventure|Animation|Children|Musical,1991,Rock-A-Doodle,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,2008,Dr. Horrible'S Sing-Along Blog,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4
66943,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller,2008,"Cottage, The",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4
67087,"I Love You, Man (2009)",Comedy,2009,"I Love You, Man",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67168,Dance of the Dead (2008),Adventure|Comedy|Horror,2008,Dance Of The Dead,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
67186,"Haunting in Connecticut, The (2009)",Horror|Thriller,2009,"Haunting In Connecticut, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
67193,Duplicity (2009),Crime|Romance|Thriller,2009,Duplicity,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,2009,Knowing,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,2009,"Girl With The Dragon Tattoo, The (Män Som Hatar Kvinnor)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
67267,Sunshine Cleaning (2008),Comedy|Drama,2008,Sunshine Cleaning,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
67295,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy,2008,Kung Fu Panda: Secrets Of The Furious Five,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
67361,Echelon Conspiracy (2009),Action|Mystery|Thriller,2009,Echelon Conspiracy,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,2009,Monsters Vs. Aliens,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
67508,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller,2008,"Baader Meinhof Komplex, Der",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4
67534,Big Stan (2007),Comedy,2007,Big Stan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67618,Strictly Sexual (2008),Comedy|Drama|Romance,2008,Strictly Sexual,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
67665,Anvil! The Story of Anvil (2008),Documentary|Musical,2008,Anvil! The Story Of Anvil,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
67695,Observe and Report (2009),Action|Comedy,2009,Observe And Report,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
67734,Adventureland (2009),Comedy|Drama,2009,Adventureland,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
67788,Confessions of a Shopaholic (2009),Comedy|Romance,2009,Confessions Of A Shopaholic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
67799,The Butterfly Effect 3: Revelations (2009),Drama|Fantasy|Sci-Fi|Thriller,2009,The Butterfly Effect 3: Revelations,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4
67888,Man on the Flying Trapeze (1935),Comedy,1935,Man On The Flying Trapeze,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,2009,"Fast & Furious (Fast And The Furious 4, The)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4
67997,In the Loop (2009),Comedy,2009,In The Loop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68073,Pirate Radio (2009),Comedy|Drama,2009,Pirate Radio,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
68135,17 Again (2009),Comedy|Drama,2009,17 Again,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
68157,Inglourious Basterds (2009),Action|Drama|War,2009,Inglourious Basterds,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
68159,State of Play (2009),Crime|Drama|Thriller,2009,State Of Play,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
68194,"Damned United, The (2009)",Drama,2009,"Damned United, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
68205,Crank: High Voltage (2009),Action|Comedy|Crime,2009,Crank: High Voltage,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,2009,Moon,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4
68269,"Young Victoria, The (2009)",Drama|Romance,2009,"Young Victoria, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,2009,X-Men Origins: Wolverine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
68347,Sin Nombre (2009),Crime|Drama|Thriller,2009,Sin Nombre,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,2009,Star Trek,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4
68444,"Great Buck Howard, The (2008)",Comedy,2008,"Great Buck Howard, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68480,Flatfoot on the Nile (Piedone d'Egitto) (1980),Action|Comedy|Crime,1980,Flatfoot On The Nile (Piedone D'Egitto),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War,2009,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
68522,Earth (2007),Documentary,2007,Earth,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
68536,Stanley Kubrick: A Life in Pictures (2001),Documentary,2001,Stanley Kubrick: A Life In Pictures,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
68552,Crossing Over (2009),Drama,2009,Crossing Over,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,2009,Angels & Demons,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
68597,Scorpio (1973),Action|Drama|Thriller,1973,Scorpio,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
68600,Balls Out: Gary the Tennis Coach (2009),Comedy,2009,Balls Out: Gary The Tennis Coach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68650,Powder Blue (2009),Drama,2009,Powder Blue,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
68659,Fanboys (2009),Adventure|Comedy|Drama,2009,Fanboys,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,2009,Terminator Salvation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,2009,Night At The Museum: Battle Of The Smithsonian,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
68835,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,2008,Were The World Mine,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4
68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,2008,"Brothers Bloom, The",0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
68872,Paisan (Paisà) (1946),Drama|War,1946,Paisan (Paisà),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance,2006,I Do: How To Get Married And Stay Single (Prête-Moi Ta Main),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
68932,"Soloist, The (2009)",Drama|Musical,2009,"Soloist, The",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,1997,Neon Genesis Evangelion: Death & Rebirth (Shin Seiki Evangelion Gekijô-Ban: Shito Shinsei),1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
68952,Drag Me to Hell (2009),Comedy|Horror,2009,Drag Me To Hell,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
68954,Up (2009),Adventure|Animation|Children|Drama,2009,Up,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama,2005,Fullmetal Alchemist The Movie: Conqueror Of Shamballa (Gekijô-Ban Hagane No Renkinjutsushi: Shanbara Wo Yuku Mono),1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
69069,Fired Up (2009),Comedy,2009,Fired Up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69118,In the Electric Mist (2009),Drama|Mystery,2009,In The Electric Mist,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
69122,"Hangover, The (2009)",Comedy|Crime,2009,"Hangover, The",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
69131,Killshot (2008),Action|Crime|Drama|Thriller,2008,Killshot,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4
69134,Antichrist (2009),Drama|Fantasy,2009,Antichrist,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller,2006,Sweeney Todd,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,4
69211,Boy Eats Girl (2005),Comedy|Horror,2005,Boy Eats Girl,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
69224,Marius and Jeanette (Marius et Jeannette) (1997),Comedy|Drama|Romance,1997,Marius And Jeanette (Marius Et Jeannette),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
69227,Ernest Rides Again (1993),Children|Comedy,1993,Ernest Rides Again,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
69251,Special (2006),Drama|Fantasy,2006,Special,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
69275,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror,2009,Dead Snow (Død Snø),1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
69278,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,2009,Land Of The Lost,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
69304,Imagine That (2009),Comedy|Drama|Fantasy,2009,Imagine That,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,2009,"Taking Of Pelham 1 2 3, The",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
69394,"Stoning of Soraya M., The (2008)",Crime|Drama,2008,"Stoning Of Soraya M., The",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
69406,"Proposal, The (2009)",Comedy|Romance,2009,"Proposal, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
69436,Year One (2009),Adventure|Comedy,2009,Year One,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
69453,"Land That Time Forgot, The (1975)",Adventure|Sci-Fi,1975,"Land That Time Forgot, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
69469,Garfield's Pet Force (2009),Animation,2009,Garfield'S Pet Force,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,2008,"Hurt Locker, The",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4
69495,Breakfast with Scot (2007),Drama|Romance,2007,Breakfast With Scot,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
69516,"Limits of Control, The (2009)",Crime|Drama|Film-Noir,2009,"Limits Of Control, The",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
69524,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,1989,Raiders Of The Lost Ark: The Adaptation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,2009,Transformers: Revenge Of The Fallen,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4
69529,Home (2009),Documentary,2009,Home,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
69604,Whatever Works (2009),Comedy|Romance,2009,Whatever Works,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
69606,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,2009,Ghosts Of Girlfriends Past,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
69640,Public Enemies (2009),Crime|Drama|Thriller,2009,Public Enemies,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,2009,Ice Age: Dawn Of The Dinosaurs,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
69654,Prison Break: The Final Break (2009),Action|Drama|Thriller,2009,Prison Break: The Final Break,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
69685,Daria: Is It College Yet? (2002),Animation|Comedy,2002,Daria: Is It College Yet?,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
69712,My Sister's Keeper (2009),Drama,2009,My Sister'S Keeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
69720,Hood of Horror (2006),Comedy|Drama|Horror,2006,Hood Of Horror,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
69746,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,2009,Watchmen: Tales Of The Black Freighter,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,2009,(500) Days Of Summer,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
69784,Brüno (Bruno) (2009),Comedy,2009,Brüno (Bruno),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69805,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy,2008,"Librarian, The: The Curse Of The Judas Chalice",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,2009,Harry Potter And The Half-Blood Prince,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,5
69849,Roots (1977),Drama|War,1977,Roots,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
69860,Eichmann (2007),Drama|War,2007,Eichmann,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
69904,Open Water 2: Adrift (2006),Drama|Thriller,2006,Open Water 2: Adrift,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,2009,"Imaginarium Of Doctor Parnassus, The",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,2008,9To5: Days In Porn (A.K.A. 9 To 5: Days In Porn),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
69988,Humpday (2009),Comedy,2009,Humpday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70015,Polytechnique (2009),Crime|Drama,2009,Polytechnique,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
70159,Orphan (2009),Drama|Horror|Mystery|Thriller,2009,Orphan,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance,2009,"Ugly Truth, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
70206,"Collector, The (2009)",Crime|Horror|Thriller,2009,"Collector, The",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3
70208,"Perfect Getaway, A (2009)",Horror|Thriller,2009,"Perfect Getaway, A",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,2009,District 9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3
70293,Julie & Julia (2009),Comedy|Drama|Romance,2009,Julie & Julia,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
70301,Obsessed (2009),Crime|Drama|Thriller,2009,Obsessed,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,2009,Race To Witch Mountain,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,2009,Hannah Montana: The Movie,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,2009,G.I. Joe: The Rise Of Cobra,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
70361,12 Rounds (2009),Action|Thriller,2009,12 Rounds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
70451,Max Manus (2008),Action|Drama|War,2008,Max Manus,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
70492,Winds of the Wasteland (1936),Western,1936,Winds Of The Wasteland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,2008,Lost In Austen,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,4
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,2007,Evangelion: 1.0 You Are (Not) Alone (Evangerion Shin Gekijôban: Jo),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
70545,"Deal, The (2008)",Comedy,2008,"Deal, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70565,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,2009,"Goods: Live Hard, Sell Hard, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,2009,"Time Traveler'S Wife, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3
70637,I Can't Think Straight (2007),Drama|Romance,2007,I Can'T Think Straight,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
70641,Miss March (2009),Comedy,2009,Miss March,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70663,"I Love You, Beth Cooper (2009)",Comedy|Romance,2009,"I Love You, Beth Cooper",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance,2009,Paper Heart,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
70697,G-Force (2009),Action|Adventure|Children|Fantasy,2009,G-Force,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
70703,Christopher Columbus: The Discovery (1992),Adventure,1992,Christopher Columbus: The Discovery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70708,Tetro (2009),Drama|Mystery,2009,Tetro,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
70728,Bronson (2009),Action|Comedy|Drama|Thriller,2009,Bronson,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
70862,It Might Get Loud (2008),Documentary,2008,It Might Get Loud,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70932,My Life in Ruins (2009),Comedy,2009,My Life In Ruins,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70946,Troll 2 (1990),Fantasy|Horror,1990,Troll 2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
70984,Taking Woodstock (2009),Comedy,2009,Taking Woodstock,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
